ip_dst,ip_len,ip_proto,ip_src,ip_time,ip_ttl,tcp_dport,tcp_flag,tcp_sport
192.168.221.11,40,6,104.16.149.64,1665372721.762671,55,50656,A,443
192.168.221.11,40,6,104.16.149.64,1665372721.7630887,55,50656,A,443
192.168.221.11,71,6,104.16.149.64,1665372721.763493,55,50656,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.763968,64,443,A,50656
104.16.149.64,71,6,192.168.221.11,1665372721.764326,64,443,PA,50656
204.246.169.46,125,6,192.168.221.11,1665372721.7648182,64,443,PA,53892
204.246.169.46,125,6,192.168.221.11,1665372721.7652986,64,443,PA,53892
204.246.169.46,125,6,192.168.221.11,1665372721.7657807,64,443,PA,53892
204.246.169.46,198,6,192.168.221.11,1665372721.7662864,64,443,PA,53892
204.246.169.46,125,6,192.168.221.11,1665372721.766892,64,443,PA,53892
204.246.169.46,198,6,192.168.221.11,1665372721.7673798,64,443,PA,53892
204.246.169.46,125,6,192.168.221.11,1665372721.7678654,64,443,PA,53892
204.246.169.46,126,6,192.168.221.11,1665372721.7683814,64,443,PA,53892
192.168.221.11,1431,6,104.16.149.64,1665372721.7688756,55,50656,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.7693727,64,443,A,50656
192.168.221.11,911,6,104.16.149.64,1665372721.7697406,55,50656,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.7702417,64,443,A,50656
192.168.221.11,71,6,104.16.149.64,1665372721.7706041,55,50656,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.7710989,64,443,A,50656
204.246.169.46,125,6,192.168.221.11,1665372721.7714458,64,443,PA,53892
204.246.169.46,126,6,192.168.221.11,1665372721.7719278,64,443,PA,53892
204.246.169.46,125,6,192.168.221.11,1665372721.7724206,64,443,PA,53892
18.210.197.188,765,6,192.168.221.11,1665372721.7729015,64,443,PA,38898
204.246.169.46,124,6,192.168.221.11,1665372721.773405,64,443,PA,53892
192.168.221.11,40,6,104.16.149.64,1665372721.7738829,55,50656,A,443
216.58.203.74,664,6,192.168.221.11,1665372721.774319,64,443,PA,36694
216.58.203.74,91,6,192.168.221.11,1665372721.774822,64,443,PA,36694
104.18.42.171,95,6,192.168.221.11,1665372721.7753062,64,443,PA,39146
104.18.42.171,254,6,192.168.221.11,1665372721.7757978,64,443,PA,39146
104.18.42.171,199,6,192.168.221.11,1665372721.7762754,64,443,PA,39146
192.168.221.11,52,6,204.246.169.46,1665372721.7767575,241,53892,A,443
192.168.221.11,1438,6,204.246.169.46,1665372721.7771595,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.7777095,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.778256,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.7786746,241,53892,A,443
192.168.221.11,1715,6,204.246.169.46,1665372721.779294,241,53892,PA,443
192.168.221.11,52,6,18.210.197.188,1665372721.7797859,231,38902,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.7801638,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.7805686,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.7810695,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.7814565,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.7819824,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.7824793,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.7828844,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.783385,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.783772,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.7842593,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.7846632,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.785171,64,443,A,53892
192.168.221.11,1212,6,204.246.169.46,1665372721.7855694,241,53892,PA,443
192.168.221.11,1403,6,204.246.169.46,1665372721.786095,241,53892,PA,443
192.168.221.11,473,6,204.246.169.46,1665372721.7865856,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.7870677,64,443,A,53892
192.168.221.11,52,6,204.246.169.46,1665372721.78746,241,53892,A,443
192.168.221.11,897,6,18.210.197.188,1665372721.7878413,231,38902,PA,443
18.210.197.188,52,6,192.168.221.11,1665372721.7883341,64,443,A,38902
192.168.221.11,1438,6,204.246.169.46,1665372721.7887335,241,53892,A,443
192.168.221.11,1779,6,204.246.169.46,1665372721.7892556,241,53892,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.7897654,241,53892,A,443
192.168.221.11,1438,6,204.246.169.46,1665372721.790292,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.7909088,241,53892,A,443
192.168.221.11,1438,6,204.246.169.46,1665372721.7914224,241,53892,A,443
192.168.221.11,1878,6,204.246.169.46,1665372721.791927,241,53892,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.7924268,241,53892,A,443
192.168.221.11,1779,6,204.246.169.46,1665372721.7929223,241,53892,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.793433,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.7939248,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.7944584,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.7949688,241,53892,A,443
192.168.221.11,1438,6,204.246.169.46,1665372721.7954793,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.796001,241,53892,A,443
192.168.221.11,2598,6,204.246.169.46,1665372721.7965174,241,53892,PA,443
192.168.221.11,659,6,204.246.169.46,1665372721.7970283,241,53892,PA,443
192.168.221.11,2845,6,204.246.169.46,1665372721.797558,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.7980893,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.798505,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.7990224,64,443,A,53892
192.168.221.11,321,6,204.246.169.46,1665372721.7994058,241,53892,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.7998965,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.8003972,64,443,A,53892
192.168.221.11,2652,6,204.246.169.46,1665372721.8007967,241,53892,PA,443
192.168.221.11,2824,6,204.246.169.46,1665372721.801306,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.8018188,241,53892,A,443
192.168.221.11,937,6,204.246.169.46,1665372721.8023407,241,53892,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.8028462,241,53892,A,443
192.168.221.11,1780,6,204.246.169.46,1665372721.804784,241,53892,PA,443
192.168.221.11,585,6,204.246.169.46,1665372721.8053658,241,53892,PA,443
192.168.221.11,2824,6,204.246.169.46,1665372721.805892,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.8064194,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.806807,241,53892,A,443
192.168.221.11,1531,6,204.246.169.46,1665372721.807312,241,53892,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.8078883,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.8084052,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.8089337,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.8094513,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.8099842,241,53892,A,443
192.168.221.11,3544,6,204.246.169.46,1665372721.8105168,241,53892,PA,443
192.168.221.11,2824,6,204.246.169.46,1665372721.8110335,241,53892,A,443
192.168.221.11,971,6,204.246.169.46,1665372721.811549,241,53892,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.8120642,241,53892,A,443
192.168.221.11,3319,6,204.246.169.46,1665372721.8125615,241,53892,PA,443
192.168.221.11,2824,6,204.246.169.46,1665372721.8131056,241,53892,A,443
192.168.221.11,2824,6,204.246.169.46,1665372721.8136365,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.814156,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.8145463,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.8150604,64,443,A,53892
192.168.221.11,3695,6,204.246.169.46,1665372721.8154583,241,53892,PA,443
192.168.221.11,2824,6,204.246.169.46,1665372721.8159854,241,53892,A,443
192.168.221.11,2640,6,204.246.169.46,1665372721.816509,241,53892,PA,443
192.168.221.11,40,6,104.18.42.171,1665372721.8170097,55,39146,A,443
192.168.221.11,88,6,104.18.42.171,1665372721.8175492,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372721.8180501,64,443,A,39146
192.168.221.11,52,6,216.58.203.74,1665372721.818417,55,36694,A,443
192.168.221.11,91,6,216.58.203.74,1665372721.8187954,55,36694,PA,443
192.168.221.11,595,6,104.18.42.171,1665372721.819302,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372721.8197947,64,443,A,39146
192.168.221.11,572,6,104.18.42.171,1665372721.8201568,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372721.8206336,64,443,A,39146
172.64.146.158,60,6,192.168.221.11,1665372721.821004,64,443,S,43330
204.246.169.46,52,6,192.168.221.11,1665372721.821389,64,443,A,53892
192.168.221.11,117,6,216.58.203.74,1665372721.821768,55,36694,PA,443
192.168.221.11,190,6,216.58.203.74,1665372721.8222723,55,36694,PA,443
216.58.203.74,52,6,192.168.221.11,1665372721.822757,64,443,A,36694
192.168.221.11,83,6,216.58.203.74,1665372721.8231304,55,36694,PA,443
192.168.221.11,91,6,216.58.203.74,1665372721.8236217,55,36694,PA,443
216.58.203.74,52,6,192.168.221.11,1665372721.8241065,64,443,A,36694
216.58.203.74,87,6,192.168.221.11,1665372721.8244843,64,443,PA,36694
216.58.203.74,91,6,192.168.221.11,1665372721.82496,64,443,PA,36694
192.168.221.11,52,6,172.64.146.158,1665372721.8254645,54,43330,SA,443
172.64.146.158,40,6,192.168.221.11,1665372721.8258467,64,443,A,43330
172.64.146.158,557,6,192.168.221.11,1665372721.826227,64,443,PA,43330
192.168.221.11,52,6,216.58.203.74,1665372721.8267162,55,36694,A,443
192.168.221.11,40,6,172.64.146.158,1665372721.8270974,54,43330,A,443
192.168.221.11,2166,6,172.64.146.158,1665372721.8275301,54,43330,PA,443
172.64.146.158,40,6,192.168.221.11,1665372721.8280225,64,443,A,43330
172.64.146.158,104,6,192.168.221.11,1665372721.8283958,64,443,PA,43330
172.64.146.158,138,6,192.168.221.11,1665372721.8288784,64,443,PA,43330
172.64.146.158,478,6,192.168.221.11,1665372721.829462,64,443,PA,43330
192.168.221.11,40,6,172.64.146.158,1665372721.8299494,54,43330,A,443
192.168.221.11,552,6,172.64.146.158,1665372721.8303366,54,43330,PA,443
172.64.146.158,40,6,192.168.221.11,1665372721.830645,64,443,A,43330
172.64.146.158,71,6,192.168.221.11,1665372721.830892,64,443,PA,43330
192.168.221.11,40,6,172.64.146.158,1665372721.8311794,54,43330,A,443
192.168.221.11,71,6,172.64.146.158,1665372721.831436,54,43330,PA,443
172.64.146.158,40,6,192.168.221.11,1665372721.831726,64,443,A,43330
192.168.221.11,432,6,172.64.146.158,1665372721.8319447,54,43330,PA,443
172.64.146.158,40,6,192.168.221.11,1665372721.8322341,64,443,A,43330
192.168.221.11,71,6,172.64.146.158,1665372721.8324592,54,43330,PA,443
172.64.146.158,40,6,192.168.221.11,1665372721.8327434,64,443,A,43330
18.210.197.188,790,6,192.168.221.11,1665372721.8329883,64,443,PA,38902
104.18.42.171,95,6,192.168.221.11,1665372721.8332932,64,443,PA,39146
104.18.42.171,254,6,192.168.221.11,1665372721.8335788,64,443,PA,39146
104.18.42.171,199,6,192.168.221.11,1665372721.8338706,64,443,PA,39146
192.168.221.11,40,6,172.64.146.158,1665372721.834293,54,43330,A,443
104.16.149.64,122,6,192.168.221.11,1665372721.834712,64,443,PA,50646
18.210.197.188,723,6,192.168.221.11,1665372721.8352072,64,443,PA,38910
192.168.221.11,75,6,104.18.42.171,1665372721.835709,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372721.836185,64,443,A,39146
192.168.221.11,75,6,104.18.42.171,1665372721.8365378,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372721.837014,64,443,A,39146
192.168.221.11,40,6,104.16.149.64,1665372721.8373837,54,50646,A,443
192.168.221.11,1431,6,104.16.149.64,1665372721.8378036,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.8383157,64,443,A,50646
192.168.221.11,1431,6,104.16.149.64,1665372721.8386781,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.8391833,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.839683,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.840183,64,443,A,50646
192.168.221.11,1424,6,104.16.149.64,1665372721.8405612,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.8410583,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.8414302,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.841924,64,443,A,50646
192.168.221.11,2815,6,104.16.149.64,1665372721.8423278,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.8428454,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.8432164,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8437061,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.844147,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8447306,64,443,A,50646
192.168.221.11,2794,6,104.16.149.64,1665372721.8451533,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.8457243,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.8461864,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8467696,64,443,A,50646
192.168.221.11,2815,6,104.16.149.64,1665372721.8471785,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.8477314,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.8481295,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8486214,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.8489954,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8494844,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.8498435,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8503509,64,443,A,50646
192.168.221.11,4234,6,104.16.149.64,1665372721.850735,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8512301,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.851607,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8521087,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.852477,54,50646,A,443
192.168.221.11,2836,6,104.16.149.64,1665372721.8529866,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8536825,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.854128,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.854702,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.855112,54,50646,A,443
192.168.221.11,1438,6,104.16.149.64,1665372721.8556864,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.8562722,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.8566759,54,50646,A,443
192.168.221.11,2836,6,104.16.149.64,1665372721.8572383,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.857783,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.8581994,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8587146,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.859086,54,50646,A,443
192.168.221.11,2836,6,104.16.149.64,1665372721.8596401,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.860133,64,443,A,50646
192.168.221.11,4166,6,104.16.149.64,1665372721.8605113,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.861006,64,443,A,50646
192.168.221.11,52,6,18.210.197.188,1665372721.8613732,230,38898,A,443
192.168.221.11,1438,6,18.210.197.188,1665372721.861797,230,38898,A,443
18.210.197.188,52,6,192.168.221.11,1665372721.8624055,64,443,A,38898
192.168.221.11,2824,6,18.210.197.188,1665372721.8628104,230,38898,A,443
18.210.197.188,52,6,192.168.221.11,1665372721.863322,64,443,A,38898
192.168.221.11,2824,6,18.210.197.188,1665372721.863714,230,38898,A,443
18.210.197.188,52,6,192.168.221.11,1665372721.8642128,64,443,A,38898
192.168.221.11,736,6,18.210.197.188,1665372721.8645973,230,38898,PA,443
18.210.197.188,52,6,192.168.221.11,1665372721.8650892,64,443,A,38898
192.168.221.11,1438,6,104.16.149.64,1665372721.8654761,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8659885,64,443,A,50646
192.168.221.11,1424,6,104.16.149.64,1665372721.8663862,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.8669977,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.8673706,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.867859,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.8682506,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8687456,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.869123,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.869624,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.8700254,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8705373,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.8709235,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.871428,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.8718107,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8723044,64,443,A,50646
192.168.221.11,1438,6,104.16.149.64,1665372721.8726962,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.873201,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.8735795,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8742294,64,443,A,50646
192.168.221.11,2836,6,104.16.149.64,1665372721.874637,54,50646,A,443
104.16.149.64,40,6,192.168.221.11,1665372721.8751333,64,443,A,50646
192.168.221.11,2098,6,104.16.149.64,1665372721.875521,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.87602,64,443,A,50646
192.168.221.11,4219,6,104.16.149.64,1665372721.8764048,54,50646,PA,443
104.16.149.64,40,6,192.168.221.11,1665372721.8769026,64,443,A,50646
192.168.221.11,572,6,104.18.42.171,1665372721.877269,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372721.8777657,64,443,A,39146
192.168.221.11,572,6,104.18.42.171,1665372721.8781471,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372721.8786361,64,443,A,39146
13.225.95.104,60,6,192.168.221.11,1665372721.8790088,64,443,S,56112
192.168.221.11,60,6,13.225.95.104,1665372721.8794048,241,56112,SA,443
13.225.95.104,52,6,192.168.221.11,1665372721.8797934,64,443,A,56112
13.225.95.104,569,6,192.168.221.11,1665372721.880287,64,443,PA,56112
192.168.221.11,52,6,13.225.95.104,1665372721.8807883,241,56112,A,443
192.168.221.11,1438,6,13.225.95.104,1665372721.881171,241,56112,A,443
13.225.95.104,52,6,192.168.221.11,1665372721.8816843,64,443,A,56112
192.168.221.11,1438,6,13.225.95.104,1665372721.882146,241,56112,PA,443
13.225.95.104,52,6,192.168.221.11,1665372721.882645,64,443,A,56112
192.168.221.11,1438,6,13.225.95.104,1665372721.8830338,241,56112,A,443
13.225.95.104,52,6,192.168.221.11,1665372721.883543,64,443,A,56112
192.168.221.11,1438,6,13.225.95.104,1665372721.8839347,241,56112,PA,443
13.225.95.104,52,6,192.168.221.11,1665372721.884425,64,443,A,56112
192.168.221.11,490,6,13.225.95.104,1665372721.8848157,241,56112,PA,443
13.225.95.104,52,6,192.168.221.11,1665372721.8853278,64,443,A,56112
13.225.95.104,116,6,192.168.221.11,1665372721.8856988,64,443,PA,56112
13.225.95.104,150,6,192.168.221.11,1665372721.8861887,64,443,PA,56112
13.225.95.104,514,6,192.168.221.11,1665372721.886683,64,443,PA,56112
192.168.221.11,52,6,13.225.95.104,1665372721.8877783,241,56112,A,443
192.168.221.11,198,6,13.225.95.104,1665372721.8881679,241,56112,PA,443
13.225.95.104,52,6,192.168.221.11,1665372721.8886728,64,443,A,56112
192.168.221.11,114,6,13.225.95.104,1665372721.8890579,241,56112,PA,443
13.225.95.104,52,6,192.168.221.11,1665372721.889555,64,443,A,56112
13.225.95.104,83,6,192.168.221.11,1665372721.8899372,64,443,PA,56112
192.168.221.11,52,6,13.225.95.104,1665372721.8906078,241,56112,A,443
192.168.221.11,83,6,13.225.95.104,1665372721.890993,241,56112,PA,443
13.225.95.104,52,6,192.168.221.11,1665372721.8914773,64,443,A,56112
192.168.221.11,52,6,13.225.95.104,1665372721.8918629,241,56112,A,443
192.168.221.11,1438,6,13.225.95.104,1665372721.8923755,241,56112,A,443
13.225.95.104,52,6,192.168.221.11,1665372721.8928747,64,443,A,56112
192.168.221.11,1438,6,13.225.95.104,1665372721.8932667,241,56112,PA,443
13.225.95.104,52,6,192.168.221.11,1665372721.8937688,64,443,A,56112
192.168.221.11,443,6,13.225.95.104,1665372721.8941653,241,56112,PA,443
13.225.95.104,52,6,192.168.221.11,1665372721.894656,64,443,A,56112
192.168.221.11,2824,6,13.225.95.104,1665372721.895053,241,56112,PA,443
